scenario_id,started_at,completed_at,elapsed_seconds,mode,dry_run,configured_devices,represented_devices,represented_households,telemetry_planned,telemetry_attempted,telemetry_gateway_accepted,telemetry_gateway_failed,readings_generated,readings_gateway_accepted,readings_gateway_failed,gateway_retry_count,gateway_acceptance_rate_percent,generated_messages_per_second,gateway_latency,bounded_concurrency,primary_reading_mode,reporting_window_seconds,population,output_directory,end_to_end_validated,note
"scale-500-2026-07-27T09-09-02-916Z","2026-07-27T09:09:03.026Z","2026-07-27T09:14:03.051Z",300.025,"staggered",false,500,500,50,500,500,500,0,500,500,0,2,100,1.667,{"minimum_ms":10.074899999977788,"average_ms":233.3213021999992,"maximum_ms":9332.666400000002},8,true,300,{"households":50,"assets":500,"profiles":{"prosumer_home":104,"apartment":96,"standard_home":300},"categories":{"washing_machine":50,"home_battery":8,"smart_meter":50,"ev_charger":38,"smart_plug":108,"water_heater":50,"refrigerator":50,"heat_pump":38,"dishwasher":38,"lighting_circuit":50,"solar_inverter":8,"thermostat_hvac":12},"simulated":true,"no_real_execution":true},"C:\\Users\\Mani\\Desktop\\Github\\IOT-PIPELINE\\docs\\scalability-results\\scale-500-2026-07-27T09-09-02-916Z",false,"Gateway acceptance is not end-to-end success. Pipeline completion is evaluated separately."
