scenario_id,started_at,completed_at,elapsed_seconds,mode,dry_run,configured_devices,represented_devices,represented_households,telemetry_planned,telemetry_attempted,telemetry_gateway_accepted,telemetry_gateway_failed,readings_generated,readings_gateway_accepted,readings_gateway_failed,gateway_retry_count,gateway_acceptance_rate_percent,generated_messages_per_second,gateway_latency,bounded_concurrency,primary_reading_mode,reporting_window_seconds,population,output_directory,end_to_end_validated,note
"scale-100-2026-08-05T06-59-10-798Z","2026-08-05T06:59:11.135Z","2026-08-05T07:09:11.239Z",600.045,"staggered",false,100,100,10,100,100,100,0,374,374,0,0,100,0.167,{"minimum_ms":12.132100000046194,"average_ms":21.947628999999505,"maximum_ms":123.58050000000003},8,false,600,{"households":10,"assets":100,"profiles":{"prosumer_home":26,"apartment":24,"standard_home":50},"categories":{"home_battery":2,"smart_plug":22,"washing_machine":10,"refrigerator":10,"dishwasher":7,"lighting_circuit":10,"heat_pump":7,"ev_charger":7,"solar_inverter":2,"water_heater":10,"thermostat_hvac":3,"smart_meter":10},"simulated":true,"no_real_execution":true},"C:\\Users\\Mani\\Desktop\\Github\\IOT-PIPELINE\\docs\\scalability-results\\scale-100-2026-08-05T06-59-10-798Z",false,"Gateway acceptance is not end-to-end success. Pipeline completion is evaluated separately."
