scenario_id,started_at,completed_at,elapsed_seconds,mode,dry_run,configured_devices,represented_devices,represented_households,telemetry_planned,telemetry_attempted,telemetry_gateway_accepted,telemetry_gateway_failed,readings_generated,readings_gateway_accepted,readings_gateway_failed,gateway_retry_count,gateway_acceptance_rate_percent,generated_messages_per_second,gateway_latency,bounded_concurrency,primary_reading_mode,reporting_window_seconds,population,output_directory,end_to_end_validated,note
"scale-1000-2026-08-05T07-15-27-418Z","2026-08-05T07:15:27.754Z","2026-08-05T07:30:35.327Z",907.364,"staggered",false,1000,1000,100,1000,1000,1000,0,1000,1000,0,172,100,1.102,{"minimum_ms":9.217199999955483,"average_ms":1241.7795004000036,"maximum_ms":17974.627200000003},8,true,900,{"households":100,"assets":1000,"profiles":{"standard_home":500,"prosumer_home":260,"apartment":240},"categories":{"smart_plug":220,"refrigerator":100,"heat_pump":70,"water_heater":100,"washing_machine":100,"lighting_circuit":100,"ev_charger":70,"smart_meter":100,"dishwasher":70,"solar_inverter":20,"home_battery":20,"thermostat_hvac":30},"simulated":true,"no_real_execution":true},"C:\\Users\\Mani\\Desktop\\Github\\IOT-PIPELINE\\docs\\scalability-results\\scale-1000-2026-08-05T07-15-27-418Z",false,"Gateway acceptance is not end-to-end success. Pipeline completion is evaluated separately."
